name,price,last_volume,last_price,mean_price,mean_volume,abs_vol
DreamHack Cluj-Napoca 2015 Train Souvenir Package,109.177,40,0.17774541531823088,0.34550958806225657,-0.30681447385386795,0.30681447385386795
Rio 2022 Mirage Souvenir Package,14.609,9388,-0.055595061089921745,-0.055595061089921745,-0.7832471370520872,0.7832471370520872
Stockholm 2021 Vertigo Souvenir Package,16.596,3450,-0.18435150144984525,0.24240177183455247,-0.6601000406048099,0.6601000406048099
EMS Katowice 2014 Legends,0.0,0,-1.0,inf,inf,inf
Rio 2022 Overpass Souvenir Package,13.6455,1948,-0.14469725460699515,-0.14469725460699515,-0.7195104391648668,0.7195104391648668
DreamHack Cluj-Napoca 2015 Mirage Souvenir Package,149.097,26,-0.17678725236864773,0.3524300383352943,-0.2149290586605947,0.2149290586605947
Katowice 2019 Train Souvenir Package,48.847,97,0.2463194958283368,0.42593318738038466,-0.3756262817258659,0.3756262817258659
Berlin 2019 Overpass Souvenir Package,37.795,1182,0.01598096799774187,0.09713336929669922,-0.3797904897628702,0.3797904897628702
ESL One Katowice 2015 Mirage Souvenir Package,303.289,37,0.4144556736513681,0.40173048307496323,-0.27822077958165464,0.27822077958165464
Krakow 2017 Overpass Souvenir Package,189.508,81,-0.1123705497449636,0.4516161589210928,-0.3243393217553708,0.3243393217553708
Stockholm 2021 Overpass Souvenir Package,17.089,2574,-0.21814521663540287,0.18382443876928978,-0.5500249077294063,0.5500249077294063
London 2018 Inferno Souvenir Package,46.583,468,0.14204810120375583,0.31362439309209084,-0.41073191685015775,0.41073191685015775
Atlanta 2017 Mirage Souvenir Package,93.777,60,0.1661340263874554,0.3539690297601064,-0.33030009532859167,0.33030009532859167
Berlin 2019 Vertigo Souvenir Package,41.303,861,0.09246964847779499,0.21000007499117257,-0.41932427177429343,0.41932427177429343
DreamHack 2014 Dust II Souvenir Package,993.0075,7,0.07238663079832265,0.524064318553189,0.43277561724356567,0.43277561724356567
ESL One Cologne 2014 Mirage Souvenir Package,722.9449999999999,6,0.5660023827575003,0.39131372767517303,-0.27536502626361414,0.27536502626361414
ESL One Cologne 2015 Mirage Souvenir Package,121.742,58,0.15801388756777332,0.332588162376056,-0.3081259210299915,0.3081259210299915
London 2018 Mirage Souvenir Package,54.629,365,0.3351826958328241,0.4325371879881194,-0.37423380114116067,0.37423380114116067
Atlanta 2017 Nuke Souvenir Package,221.0725,83,0.16537340340852183,0.40894663668150466,-0.4013215473697024,0.4013215473697024
Stockholm 2021 Nuke Souvenir Package,12.765,1728,-0.1452962838968865,0.10137478430843912,-0.6529757823058837,0.6529757823058837
MLG Columbus 2016 Inferno Souvenir Package,159.642,11,0.40209028631652904,0.42394824707320206,-0.2970733829775951,0.2970733829775951
Antwerp 2022 Vertigo Souvenir Package,18.0865,2199,-0.29338568526332237,-0.29338568526332237,-0.3972039473684211,0.3972039473684211
Atlanta 2017 Overpass Souvenir Package,144.323,111,-0.03773119440999581,0.31974202496995147,-0.37089107733627097,0.37089107733627097
Krakow 2017 Mirage Souvenir Package,125.46,66,0.2027840625838862,0.5065166122867298,-0.3413300898736227,0.3413300898736227
Atlanta 2017 Cache Souvenir Package,98.474,75,0.19790766984976568,0.35806803513110846,-0.36281887686807995,0.36281887686807995
Katowice 2019 Dust II Souvenir Package,78.331,168,0.12531605562579012,0.5266446227133572,-0.36326597799826077,0.36326597799826077
Cologne 2016 Mirage Souvenir Package,124.421,33,0.2654055428426138,0.38458056937243995,-0.22564138497359107,0.22564138497359107
Rio 2022 Inferno Souvenir Package,16.7165,713,-0.02564625652085223,-0.02564625652085223,-0.709572301425662,0.709572301425662
ESL One Katowice 2015 Cache Souvenir Package,250.189,45,0.3153235091556218,0.331518665095334,-0.3198591323613291,0.3198591323613291
Boston 2018 Inferno Souvenir Package,58.553,251,0.3226039619615549,0.4345577728415382,-0.3974107727388949,0.3974107727388949
Katowice 2019 Mirage Souvenir Package,85.045,72,0.3387431917640021,0.46437019014419284,-0.4351475562621074,0.4351475562621074
Krakow 2017 Inferno Souvenir Package,68.7925,142,0.10588206925376974,0.45426256559257805,-0.35450362097557503,0.35450362097557503
Stockholm 2021 Mirage Souvenir Package,15.0625,26456,-0.07857710894965445,0.12274773258170936,-0.7486449830502095,0.7486449830502095
Antwerp 2022 Mirage Souvenir Package,16.905,5705,-0.15698399242008676,-0.15698399242008676,-0.6461357151718149,0.6461357151718149
ESL One Katowice 2015 Dust II Souvenir Package,190.925,34,0.10807061937041514,0.3529906682879058,-0.3337923253906736,0.3337923253906736
ESL One Cologne 2015 Overpass Souvenir Package,333.3875,27,-0.03591036001451685,0.3068611662183489,-0.32086511484303304,0.32086511484303304
MLG Columbus 2016 Mirage Souvenir Package,132.697,52,0.37879905653515655,0.4100383172759735,-0.30547825829471453,0.30547825829471453
ESL One Katowice 2015 Overpass Souvenir Package,1003.767,7,0.5877540561189385,0.3999674055803224,-0.3863852562865402,0.3863852562865402
Atlanta 2017 Train Souvenir Package,52.9685,121,0.26425519726949426,0.3469445829543894,-0.3666677812025724,0.3666677812025724
Katowice 2019 Nuke Souvenir Package,42.983000000000004,395,0.008730140104667973,0.30659578987616565,-0.4869242125127286,0.4869242125127286
ESL One Cologne 2014 Nuke Souvenir Package,1676.253,1,2.1499574368929117,0.5465326707105531,-0.26891916673755023,0.26891916673755023
Krakow 2017 Cobblestone Souvenir Package,6164.5785,19,0.2658773746064269,0.9797356537204293,-0.5196275790322686,0.5196275790322686
Stockholm 2021 Inferno Souvenir Package,15.423,1296,-0.172674605728999,0.17152919034633066,-0.5868138710604465,0.5868138710604465
MLG Columbus 2016 Cobblestone Souvenir Package,6334.883,12,0.29719156422895937,0.7119238039631706,-0.4131231497414381,0.4131231497414381
Rio 2022 Ancient Souvenir Package,15.909,2144,-0.0543865905848788,-0.0543865905848788,-0.7480611045828437,0.7480611045828437
Krakow 2017 Train Souvenir Package,63.081,159,0.1712683588020128,0.4508367457293386,-0.3028570465102516,0.3028570465102516
Cologne 2016 Train Souvenir Package,75.9925,71,0.17220821089489963,0.36429259278792625,-0.30975110711429077,0.30975110711429077
Krakow 2017 Cache Souvenir Package,163.83100000000002,28,0.16755273660205264,0.5108739168901681,-0.32420887570085194,0.32420887570085194
Rio 2022 Vertigo Souvenir Package,21.856,1122,-0.01562851866864828,-0.01562851866864828,-0.6931072210065645,0.6931072210065645
MLG Columbus 2016 Train Souvenir Package,214.772,12,-0.02523464589800847,0.47369332012375104,-0.21284758241414586,0.21284758241414586
London 2018 Nuke Souvenir Package,68.331,201,0.021130654392755226,0.3056282776026403,-0.3703063410566267,0.3703063410566267
London 2018 Cache Souvenir Package,82.45349999999999,182,0.23023611473758784,0.40401675881829363,-0.31945093477887243,0.31945093477887243
Rio 2022 Dust II Souvenir Package,12.203,238467,-0.5488891353369562,-0.5488891353369562,-0.13228562487719323,0.13228562487719323
Antwerp 2022 Overpass Souvenir Package,13.5115,2427,-0.2749396297290045,-0.2749396297290045,-0.5922379032258065,0.5922379032258065
Cologne 2016 Overpass Souvenir Package,411.029,17,0.10065016789755836,0.4249245966423897,-0.32781557067271355,0.32781557067271355
